"customer_id","customer_name","service_plan","service_address","provisioned_bandwidth_down_mbps","provisioned_bandwidth_up_mbps","router_serial_number","account_status","email","location","created_at","updated_at","contact_phone","multi_site","subscription_tier","industry"
CUST-001277,Metro Retail LLC,Business Standard,"0112 Fletcher Courts, Dallas, TX 75232",500,100,RT-HPE001277,Inactive,support1277@watson.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001278,Local Technologies,Business Premium,"08017 Olson Park Apt. 312, Dallas, TX 75204",1000,250,RT-HPE001278,Active,support1278@larson.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001279,Innovative Technologies,Business Premium,"2642 Jones Stream Apt. 203, Dallas, TX 75252",1000,250,RT-CIS001279,Pending,support1279@king.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001280,Metro Solutions,Business Elite,"5968 Steven Keys, Dallas, TX 75223",2000,500,RT-CIS001280,Pending,support1280@jackson.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001281,Elite Healthcare Group,Business Premium,"18385 Cox Terrace Suite 006, Dallas, TX 75216",1000,250,RT-CIS001281,Inactive,support1281@torres-richardson.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001282,Smart Systems,Business Standard,"231 Donald Fields Apt. 748, Dallas, TX 75204",500,100,RT-JNP001282,Active,support1282@cannon.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001283,Innovative Media Services,Business Standard,"7633 Newman Springs, Dallas, TX 75229",500,100,RT-HPE001283,Suspended,support1283@jackson.net,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001284,Prime Legal Corp,Business Elite,"217 Klein Shoal Apt. 196, Dallas, TX 75215",2000,500,RT-JNP001284,Pending,support1284@serrano.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001285,Innovative Logistics Corp,Basic Internet,"69358 Joseph Forks, Dallas, TX 75207",100,20,RT-FTR001285,Suspended,support1285@abbott-ibarra.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001286,Global Technologies,Basic Internet,"181 Alexander Parkways, Dallas, TX 75207",100,20,RT-HPE001286,Active,support1286@palmer-jones.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001287,Acme Company,Enterprise Plus,"44454 Simmons Views Apt. 851, Dallas, TX 75243",5000,1000,RT-JNP001287,Cancelled,support1287@morrison-robinson.net,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001288,Acme Consulting Partners,Business Premium,"53912 Horne Passage, Dallas, TX 75248",1000,250,RT-FTR001288,Cancelled,support1288@scott.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001289,Smart Healthcare Associates,Business Elite,"882 Kevin Island Suite 927, Dallas, TX 75250",2000,500,RT-FTR001289,Suspended,support1289@hill.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001290,United Systems,Basic Internet,"3019 Page Extensions Suite 238, Dallas, TX 75201",100,20,RT-JNP001290,Inactive,support1290@perez.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001291,Acme Group,Basic Internet,"18706 Sherry Port, Dallas, TX 75226",100,20,RT-FTR001291,Active,support1291@lucero.net,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001292,Smart Associates,Basic Internet,"983 Dustin Cape, Dallas, TX 75224",100,20,RT-CIS001292,Pending,support1292@smith.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001293,United Marketing Enterprises,Enterprise Plus,"18676 Wilson Burgs, Dallas, TX 75246",5000,1000,RT-JNP001293,Active,support1293@skinner.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001294,Acme Media Company,Business Standard,"08143 Reyes Course Suite 038, Dallas, TX 75232",500,100,RT-HPE001294,Suspended,support1294@mcfarland-santos.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001295,City Logistics Associates,Business Premium,"4682 Leslie Lodge, Dallas, TX 75209",1000,250,RT-JNP001295,Active,support1295@stewart.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001296,Regional Tech Group,Enterprise Plus,"076 Adam Viaduct, Dallas, TX 75216",5000,1000,RT-JNP001296,Inactive,support1296@harding-cisneros.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001297,Regional Logistics Enterprises,Business Standard,"1500 Reynolds Skyway Suite 641, Dallas, TX 75215",500,100,RT-FTR001297,Active,support1297@smith.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001298,Prime Manufacturing Corp,Business Standard,"1134 Lindsey Plains Suite 169, Dallas, TX 75219",500,100,RT-JNP001298,Active,support1298@adams.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001299,Digital Financial Partners,Business Elite,"8366 Kelly Divide, Dallas, TX 75205",2000,500,RT-JNP001299,Inactive,support1299@ferguson-bradley.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001300,Metro Company,Standard Internet,"69708 Amber Point Apt. 787, Dallas, TX 75244",300,50,RT-CIS001300,Pending,support1300@jones.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001301,Smart Services,Business Elite,"7197 Johnson Ranch, Dallas, TX 75248",2000,500,RT-HPE001301,Active,support1301@martinez.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001302,Advanced Legal Corp,Basic Internet,"578 Omar Hollow Apt. 809, Dallas, TX 75203",100,20,RT-FTR001302,Cancelled,support1302@michael-everett.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001303,Elite Tech Inc,Business Premium,"8517 Bryant Squares Apt. 274, Dallas, TX 75241",1000,250,RT-HPE001303,Cancelled,support1303@guzman-bowers.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001304,Acme Construction Technologies,Business Standard,"1996 Ryan Fall, Dallas, TX 75234",500,100,RT-JNP001304,Suspended,support1304@thomas.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001305,United Solutions,Standard Internet,"0454 Daniel Plaza, Dallas, TX 75250",300,50,RT-JNP001305,Inactive,support1305@becker-watson.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001306,Local Corp,Business Standard,"8209 David Ways Suite 709, Dallas, TX 75249",500,100,RT-HPE001306,Cancelled,support1306@hurley.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001307,Regional Retail Services,Business Premium,"56407 Jason Dale Suite 728, Dallas, TX 75233",1000,250,RT-FTR001307,Suspended,support1307@calhoun.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001308,Smart Construction Industries,Enterprise Plus,"01788 Eugene Greens Suite 312, Dallas, TX 75211",5000,1000,RT-HPE001308,Pending,support1308@jones-david.net,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001309,Elite Solutions,Standard Internet,"71058 Christopher Ports Suite 092, Dallas, TX 75218",300,50,RT-FTR001309,Cancelled,support1309@blackwell-rodriguez.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001310,Prime Consulting Partners,Business Standard,"61053 Brown Port Apt. 300, Dallas, TX 75238",500,100,RT-CIS001310,Suspended,support1310@jones-jordan.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001311,Smart Tech Associates,Business Standard,"74189 Hoffman Islands, Dallas, TX 75216",500,100,RT-FTR001311,Inactive,support1311@carter.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001312,Elite Tech Services,Enterprise Plus,"9893 Cooper Ranch Suite 471, Dallas, TX 75203",5000,1000,RT-CIS001312,Active,support1312@huff-davis.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001313,Metro Healthcare Industries,Business Elite,"3481 Rachel Stream, Dallas, TX 75245",2000,500,RT-FTR001313,Suspended,support1313@johnson.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001314,Advanced Industries,Basic Internet,"8963 Casey Hill, Dallas, TX 75208",100,20,RT-CIS001314,Inactive,support1314@arellano.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001315,Elite Retail Company,Business Standard,"8352 Moreno Lodge Suite 860, Dallas, TX 75201",500,100,RT-HPE001315,Pending,support1315@patterson.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001316,Global Associates,Standard Internet,"838 Ponce Island Apt. 646, Dallas, TX 75241",300,50,RT-HPE001316,Pending,support1316@fernandez.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001317,Acme Industries,Business Premium,"7406 Cole Isle, Dallas, TX 75211",1000,250,RT-HPE001317,Suspended,support1317@miller-woodward.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001357,United Manufacturing Solutions,Basic Internet,"481 Lopez Locks Apt. 559, Dallas, TX 75250",100,20,RT-CIS001357,Suspended,support1357@sanders-richard.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001358,Regional LLC,Business Standard,"07423 Frank Radial, Dallas, TX 75240",500,100,RT-JNP001358,Cancelled,support1358@baker.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001359,United Technologies,Business Standard,"48933 Shelley Viaduct Apt. 454, Dallas, TX 75212",500,100,RT-CIS001359,Suspended,support1359@higgins.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001360,Tech  Associates,Business Standard,"73100 Tyler Pines Suite 221, Dallas, TX 75217",500,100,RT-CIS001360,Active,support1360@richardson.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001361,Local Partners,Enterprise Plus,"452 Michael Shoals, Dallas, TX 75206",5000,1000,RT-HPE001361,Cancelled,support1361@stevenson-thompson.net,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001362,National Systems,Business Standard,"4701 Lee Estates Apt. 865, Dallas, TX 75202",500,100,RT-HPE001362,Inactive,support1362@hoover.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001363,Innovative Systems,Business Standard,"665 Lopez Mountain, Dallas, TX 75248",500,100,RT-HPE001363,Inactive,support1363@rodriguez.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001364,Regional  Partners,Enterprise Plus,"78105 Banks Shoals Apt. 002, Dallas, TX 75250",5000,1000,RT-JNP001364,Suspended,support1364@gates-thompson.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001365,Advanced Systems,Standard Internet,"2573 Ronald Rapids, Dallas, TX 75227",300,50,RT-JNP001365,Cancelled,support1365@perez-berry.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001366,City  Inc,Enterprise Plus,"8172 James Flat, Dallas, TX 75228",5000,1000,RT-HPE001366,Suspended,support1366@dean-bell.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001367,Global Solutions,Standard Internet,"09297 Maurice Stravenue Suite 953, Dallas, TX 75219",300,50,RT-JNP001367,Active,support1367@hernandez.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001368,Elite Services,Enterprise Plus,"938 Aaron Lakes, Dallas, TX 75238",5000,1000,RT-JNP001368,Inactive,support1368@vazquez-clayton.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001369,Prime Consulting Services,Business Standard,"23661 Stanton Mountains Suite 108, Dallas, TX 75206",500,100,RT-JNP001369,Inactive,support1369@williams-lopez.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001370,Digital Media Industries,Business Premium,"82360 Alexis Crossing Apt. 615, Dallas, TX 75228",1000,250,RT-FTR001370,Cancelled,support1370@bruce.net,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001371,Tech Associates,Standard Internet,"176 Ferguson Green, Dallas, TX 75219",300,50,RT-FTR001371,Pending,support1371@mendoza-nguyen.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001372,Global Tech Partners,Business Premium,"33222 Cynthia Throughway, Dallas, TX 75212",1000,250,RT-JNP001372,Inactive,support1372@carter.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001373,Tech Manufacturing Inc,Standard Internet,"225 Brown Falls, Dallas, TX 75242",300,50,RT-JNP001373,Pending,support1373@haney.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001374,National Legal Group,Standard Internet,"73118 Joseph Spur Suite 413, Dallas, TX 75223",300,50,RT-CIS001374,Cancelled,support1374@washington.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001375,Elite Tech Technologies,Basic Internet,"85201 Kim Extensions Suite 084, Dallas, TX 75216",100,20,RT-FTR001375,Cancelled,support1375@ross.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001376,Elite Inc,Business Standard,"54705 King Cliffs Apt. 151, Dallas, TX 75237",500,100,RT-FTR001376,Pending,support1376@madden-adams.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001377,Innovative Technologies,Business Elite,"6409 Barbara Lane Apt. 957, Dallas, TX 75251",2000,500,RT-JNP001377,Pending,support1377@crawford.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001378,Smart Healthcare Associates,Standard Internet,"42620 Cindy Run, Dallas, TX 75211",300,50,RT-CIS001378,Cancelled,support1378@davis-daniel.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001379,Digital Partners,Business Premium,"1393 Bullock River, Dallas, TX 75236",1000,250,RT-HPE001379,Active,support1379@ford-knight.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001380,Tech Marketing Partners,Business Premium,"98731 Ronald Orchard Apt. 192, Dallas, TX 75208",1000,250,RT-FTR001380,Inactive,support1380@kim.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001381,Elite Financial Systems,Business Standard,"9889 Wong Manor Suite 339, Dallas, TX 75230",500,100,RT-HPE001381,Cancelled,support1381@steele.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001382,Advanced Services,Business Elite,"3089 White Crossing Apt. 021, Dallas, TX 75209",2000,500,RT-HPE001382,Suspended,support1382@jones.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001383,Acme Corp,Business Premium,"4974 Smith Causeway Apt. 268, Dallas, TX 75214",1000,250,RT-FTR001383,Pending,support1383@foster-parker.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001384,Elite Retail Services,Business Premium,"4979 Mclean Corners Suite 365, Dallas, TX 75210",1000,250,RT-FTR001384,Active,support1384@vazquez-johnson.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001385,Innovative Logistics LLC,Standard Internet,"63553 Gonzalez Radial, Dallas, TX 75202",300,50,RT-FTR001385,Pending,support1385@hughes.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001386,Innovative Media Group,Business Standard,"1195 Ashley Light Apt. 530, Dallas, TX 75212",500,100,RT-FTR001386,Inactive,support1386@watson.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001387,City  Industries,Standard Internet,"28276 Ronald Freeway Apt. 594, Dallas, TX 75223",300,50,RT-HPE001387,Inactive,support1387@oliver.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001388,Global LLC,Enterprise Plus,"4663 Compton Terrace Suite 434, Dallas, TX 75245",5000,1000,RT-FTR001388,Suspended,support1388@scott.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001389,Advanced Logistics LLC,Standard Internet,"9993 Martha Walks, Dallas, TX 75208",300,50,RT-HPE001389,Suspended,support1389@hill-hayes.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001390,City Logistics Partners,Basic Internet,"4088 Dustin Causeway Suite 862, Dallas, TX 75251",100,20,RT-HPE001390,Suspended,support1390@sharp.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001391,National Enterprises,Standard Internet,"32109 Anderson Spurs Apt. 170, Dallas, TX 75226",300,50,RT-JNP001391,Suspended,support1391@murphy-lam.net,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001392,Prime Associates,Standard Internet,"46557 Michele Crossroad Apt. 300, Dallas, TX 75217",300,50,RT-HPE001392,Suspended,support1392@ramirez-reynolds.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001393,Tech Legal LLC,Business Elite,"29390 Donald Street Suite 121, Dallas, TX 75249",2000,500,RT-FTR001393,Pending,support1393@gross.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001394,National Industries,Business Premium,"8963 Aguilar Road Suite 086, Dallas, TX 75227",1000,250,RT-JNP001394,Suspended,support1394@livingston.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001395,Advanced Technologies,Standard Internet,"5843 Dominguez Locks, Dallas, TX 75209",300,50,RT-JNP001395,Active,support1395@walker-jones.net,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001396,Global Construction Corp,Business Premium,"34236 Sarah Streets Apt. 033, Dallas, TX 75234",1000,250,RT-CIS001396,Cancelled,support1396@ellis-white.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001397,Regional Technologies,Business Premium,"104 Elizabeth Station, Dallas, TX 75243",1000,250,RT-CIS001397,Suspended,support1397@perry.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001398,Global Inc,Basic Internet,"85294 Mullins Causeway, Dallas, TX 75228",100,20,RT-CIS001398,Cancelled,support1398@mercado.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001399,United Financial Technologies,Business Standard,"4174 Victoria Hollow Apt. 502, Dallas, TX 75207",500,100,RT-CIS001399,Active,support1399@herrera.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001400,Regional Logistics Company,Enterprise Plus,"89466 White Terrace, Dallas, TX 75235",5000,1000,RT-JNP001400,Inactive,support1400@blair-molina.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001401,Innovative Systems,Business Premium,"28293 Derek Dale, Dallas, TX 75218",1000,250,RT-JNP001401,Suspended,support1401@morales-frey.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001402,Tech Consulting LLC,Standard Internet,"30334 Mcdonald Cliff, Dallas, TX 75210",300,50,RT-FTR001402,Active,support1402@schwartz.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001403,Digital Real Estate Partners,Business Standard,"76279 Potter Island Apt. 024, Dallas, TX 75243",500,100,RT-CIS001403,Suspended,support1403@wood.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001404,Smart Group,Enterprise Plus,"984 Jackson Burgs, Dallas, TX 75212",5000,1000,RT-CIS001404,Inactive,support1404@nelson.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001405,Smart Financial Partners,Standard Internet,"471 Christopher Stravenue, Dallas, TX 75225",300,50,RT-HPE001405,Suspended,support1405@rosario.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001406,Global Manufacturing Partners,Enterprise Plus,"50764 Blair Cove Suite 754, Dallas, TX 75205",5000,1000,RT-HPE001406,Pending,support1406@rodriguez-buchanan.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001407,Acme Services,Standard Internet,"0658 Amanda Mill, Dallas, TX 75207",300,50,RT-CIS001407,Inactive,support1407@kramer.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
